[object Object],TEST_TX_1754912719249,2025-08-11T11:45:19.250Z,pending,0,,,,,
oPKLqMCuiDr4Q7HyBbc6hzfFc6NgJuEV71AkaiXpump,5iWv5ZDX1bM4cPCBJMD6T3DEPRiTj3MbsTkyazytMaEzWLJPBY2YH69fz7mLxTdCUX7p34mKZhHkEDdoDy9S5P4S,2025-08-14T16:40:48.062Z,pending,0,,,,,
oPKLqMCuiDr4Q7HyBbc6hzfFc6NgJuEV71AkaiXpump,5iWv5ZDX1bM4cPCBJMD6T3DEPRiTj3MbsTkyazytMaEzWLJPBY2YH69fz7mLxTdCUX7p34mKZhHkEDdoDy9S5P4S,2025-08-14T16:40:48.062Z,rejected,1,4.946934908419349,,,2025-08-14T16:40:48.063Z,Mint/Freeze authorities not renounced
Au2bXK3okzzki5wJMW3vB8gEPncY84aDRTsStDbvpump,5GjQ4x8S7NYX1N8bmrxni7kHd55pUC5grZ7TD4heeYfLfQrLh2XK5z9jFLssBPvT752P3PH62GPMCu8hCf9faP2k,2025-08-14T16:40:48.094Z,pending,0,,,,,
Au2bXK3okzzki5wJMW3vB8gEPncY84aDRTsStDbvpump,5GjQ4x8S7NYX1N8bmrxni7kHd55pUC5grZ7TD4heeYfLfQrLh2XK5z9jFLssBPvT752P3PH62GPMCu8hCf9faP2k,2025-08-14T16:40:48.094Z,pending,1,,,,2025-08-14T16:40:48.095Z,Stage 1 error: Liquidity data not yet available
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,3CqF5E3dUZTgvHEPDNe9NCCVk1X1pRvfu2jA1aFHBLA9SSaNZSWahtDwb9axiDKvkjtVNh65vf8nbxciD9V8mNUc,2025-08-14T16:40:48.123Z,pending,0,,,,,
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,3CqF5E3dUZTgvHEPDNe9NCCVk1X1pRvfu2jA1aFHBLA9SSaNZSWahtDwb9axiDKvkjtVNh65vf8nbxciD9V8mNUc,2025-08-14T16:40:48.123Z,rejected,1,3.5985079637341943,,,2025-08-14T16:40:48.123Z,Mint/Freeze authorities not renounced
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,2bUh7M5FEqrN32x5f8wLT6fftxH6ZZtMRtKxGn1fJK3CQESnDyx9yehXzrk2RSWafjCSzNeAMJKZNb1EnAMHetuK,2025-08-14T16:40:48.150Z,pending,0,,,,,
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,2bUh7M5FEqrN32x5f8wLT6fftxH6ZZtMRtKxGn1fJK3CQESnDyx9yehXzrk2RSWafjCSzNeAMJKZNb1EnAMHetuK,2025-08-14T16:40:48.150Z,bought,1,8.683523005195513,true,,2025-08-14T16:40:48.151Z,
oPKLqMCuiDr4Q7HyBbc6hzfFc6NgJuEV71AkaiXpump,5Vjfnf9n2y1JG8WJugYCiww5zQZx8nMdzyZk7uP2VJ9PtDUNy3hSAJX56vVf2bbEpPCFBdwqF2bFVHiiHWgs1vbd,2025-08-14T16:40:48.181Z,pending,0,,,,,
oPKLqMCuiDr4Q7HyBbc6hzfFc6NgJuEV71AkaiXpump,5Vjfnf9n2y1JG8WJugYCiww5zQZx8nMdzyZk7uP2VJ9PtDUNy3hSAJX56vVf2bbEpPCFBdwqF2bFVHiiHWgs1vbd,2025-08-14T16:40:48.181Z,rejected,1,0.8149314300010948,,,2025-08-14T16:40:48.182Z,Low liquidity: 0.81 ETH
FtkHNZGRrQy9T3sGGEYVnsaVJ5HMKVqpPrvmJCC4pump,3p7LFD5b2QqwPaiwfLg1WMZcxZmvhFbvu5ha9qnqG2hHKpaaqrN2Fyc9swzsRVLveHyeehipcZPTUsPaQYjSHPQo,2025-08-14T16:40:48.199Z,pending,0,,,,,
FtkHNZGRrQy9T3sGGEYVnsaVJ5HMKVqpPrvmJCC4pump,3p7LFD5b2QqwPaiwfLg1WMZcxZmvhFbvu5ha9qnqG2hHKpaaqrN2Fyc9swzsRVLveHyeehipcZPTUsPaQYjSHPQo,2025-08-14T16:40:48.199Z,rejected,1,1.638474256861538,,,2025-08-14T16:40:48.199Z,Low liquidity: 1.64 ETH
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,5JkZ2QTMuefA8Y7a25zxJJe81h4S2YCJM6DM9oJd597ieq7TG8e65jCD2BQeVVCZtxgdCqH4UZLN1mkQVkPBebLH,2025-08-14T16:40:48.269Z,pending,0,,,,,
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,5JkZ2QTMuefA8Y7a25zxJJe81h4S2YCJM6DM9oJd597ieq7TG8e65jCD2BQeVVCZtxgdCqH4UZLN1mkQVkPBebLH,2025-08-14T16:40:48.269Z,rejected,1,2.577083316553471,,,2025-08-14T16:40:48.270Z,Mint/Freeze authorities not renounced
oPKLqMCuiDr4Q7HyBbc6hzfFc6NgJuEV71AkaiXpump,5H8VjA4PYKoNysLo2664wBzsnEzv5VL8bcAQwvr2gctK5uAHFfETH7CJaV7cURFG3BVatKpQsb8KADRmHQREHiYv,2025-08-14T16:40:48.286Z,pending,0,,,,,
oPKLqMCuiDr4Q7HyBbc6hzfFc6NgJuEV71AkaiXpump,5H8VjA4PYKoNysLo2664wBzsnEzv5VL8bcAQwvr2gctK5uAHFfETH7CJaV7cURFG3BVatKpQsb8KADRmHQREHiYv,2025-08-14T16:40:48.286Z,bought,1,8.326685748865199,true,,2025-08-14T16:40:48.287Z,
oPKLqMCuiDr4Q7HyBbc6hzfFc6NgJuEV71AkaiXpump,3bQYz6MQ1bco2bym1YR3N4SGrCiRAESHbTMzbtHv26Kn4ThEwacBDUYYCFMxaWhnd32M54HiS6BTHC8qJSGH2sto,2025-08-14T16:40:48.298Z,pending,0,,,,,
oPKLqMCuiDr4Q7HyBbc6hzfFc6NgJuEV71AkaiXpump,3bQYz6MQ1bco2bym1YR3N4SGrCiRAESHbTMzbtHv26Kn4ThEwacBDUYYCFMxaWhnd32M54HiS6BTHC8qJSGH2sto,2025-08-14T16:40:48.298Z,pool_depleted,0,,,,,Pool depleted during analysis
oPKLqMCuiDr4Q7HyBbc6hzfFc6NgJuEV71AkaiXpump,7UoHcW7pnDYebULQJAosSXh6XTcWeeQ45YUTkcca2voyMebTCugBwd6FV56drK5TAkeZcYFuyvVSEJTRmWD4Lqg,2025-08-14T16:40:48.308Z,pending,0,,,,,
oPKLqMCuiDr4Q7HyBbc6hzfFc6NgJuEV71AkaiXpump,7UoHcW7pnDYebULQJAosSXh6XTcWeeQ45YUTkcca2voyMebTCugBwd6FV56drK5TAkeZcYFuyvVSEJTRmWD4Lqg,2025-08-14T16:40:48.308Z,pool_depleted,0,,,,,Pool depleted during analysis
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,3ngTxDWLGu6CmuPHRpDrHhFVM5mKs9RDXLBWH2wnGduWiA1GJg5SgLao1QpHvGTm9sEMb3kzSJjB1B4gPDCrsQqo,2025-08-14T16:40:48.319Z,pending,0,,,,,
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,3ngTxDWLGu6CmuPHRpDrHhFVM5mKs9RDXLBWH2wnGduWiA1GJg5SgLao1QpHvGTm9sEMb3kzSJjB1B4gPDCrsQqo,2025-08-14T16:40:48.319Z,pool_depleted,0,,,,,Pool depleted during analysis
4mp9NxyTj56rGqkppiGAicibnJxH8kQ5NMk8ays9pump,5nontrSQqwBK9YdPgU5W18wfzqFChqnxzSs1xX6BR85sgHmXyBD8LcLGncHoz7hD66uEs91cAsCEw8T6uoa2Yvei,2025-08-14T16:40:48.335Z,pending,0,,,,,
4mp9NxyTj56rGqkppiGAicibnJxH8kQ5NMk8ays9pump,5nontrSQqwBK9YdPgU5W18wfzqFChqnxzSs1xX6BR85sgHmXyBD8LcLGncHoz7hD66uEs91cAsCEw8T6uoa2Yvei,2025-08-14T16:40:48.335Z,pool_depleted,0,,,,,Pool depleted during analysis
oPKLqMCuiDr4Q7HyBbc6hzfFc6NgJuEV71AkaiXpump,2GiS1MvmfTzhwwTFjhD5WUU4HTy9NhqGuCsXaUkCgtLfSQKit7EsMLKbWk1txXqtNZth95gh54NiD987WEsFuwBn,2025-08-14T16:40:48.355Z,pending,0,,,,,
oPKLqMCuiDr4Q7HyBbc6hzfFc6NgJuEV71AkaiXpump,2GiS1MvmfTzhwwTFjhD5WUU4HTy9NhqGuCsXaUkCgtLfSQKit7EsMLKbWk1txXqtNZth95gh54NiD987WEsFuwBn,2025-08-14T16:40:48.355Z,pool_depleted,0,,,,,Pool depleted during analysis
6D6pNHZ5o3pMxXbi2g8ikNMazVKxnynf8hTB5jxGpump,52KjJ9dDae8NcpxFjXjXcz6fxubY61s5EU66whdauYLLbAJQg2uGqsS2TwTtciTDL2Vt2C6KnL2PfaCu6aMGVcjC,2025-08-14T16:40:48.370Z,pending,0,,,,,
6D6pNHZ5o3pMxXbi2g8ikNMazVKxnynf8hTB5jxGpump,52KjJ9dDae8NcpxFjXjXcz6fxubY61s5EU66whdauYLLbAJQg2uGqsS2TwTtciTDL2Vt2C6KnL2PfaCu6aMGVcjC,2025-08-14T16:40:48.370Z,pool_depleted,0,,,,,Pool depleted during analysis
kC8fiVJPfibrcJRYA9s6zGbnBzdiz7jnuZwTWuDpump,25dyjajmDVTBnx3rL9Xy2VmG6qom8nm4vRSutXB4G2gMdgFDVX6C43juYCUyagWCPQbgNwiriq6LAtcccxcFtXSq,2025-08-14T16:40:48.384Z,pending,0,,,,,
kC8fiVJPfibrcJRYA9s6zGbnBzdiz7jnuZwTWuDpump,25dyjajmDVTBnx3rL9Xy2VmG6qom8nm4vRSutXB4G2gMdgFDVX6C43juYCUyagWCPQbgNwiriq6LAtcccxcFtXSq,2025-08-14T16:40:48.384Z,pool_depleted,0,,,,,Pool depleted during analysis
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,21d36xvjpnmjcFz16tDn3LYQ49ukvMm7wo6myhTjtoqRvF5FfLU3T5rBTzyxdvrTsZoVyo7ZTeWgu2EtREkkqe7m,2025-08-14T16:40:48.396Z,pending,0,,,,,
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,21d36xvjpnmjcFz16tDn3LYQ49ukvMm7wo6myhTjtoqRvF5FfLU3T5rBTzyxdvrTsZoVyo7ZTeWgu2EtREkkqe7m,2025-08-14T16:40:48.396Z,pool_depleted,0,,,,,Pool depleted during analysis
oPKLqMCuiDr4Q7HyBbc6hzfFc6NgJuEV71AkaiXpump,3qDLQBc3SVcysN6NYdSCYQUxycyiWYuHFY3xTVkKEo7vRBFzCJuUEgyHrzvrgziaJdDHW6EsjvDiT8Zu7mDKGjYa,2025-08-14T16:40:48.528Z,pending,0,,,,,
oPKLqMCuiDr4Q7HyBbc6hzfFc6NgJuEV71AkaiXpump,3qDLQBc3SVcysN6NYdSCYQUxycyiWYuHFY3xTVkKEo7vRBFzCJuUEgyHrzvrgziaJdDHW6EsjvDiT8Zu7mDKGjYa,2025-08-14T16:40:48.528Z,pool_depleted,0,,,,,Pool depleted during analysis
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,2gB8Tq6xQsFZs13s8xmcyhHQ7p4MKwn9ZfX1gTCLfcQCjRVhT5tsF1krLGuxVx9ZA2cDjVFjHvjBhH5Q9j137fmh,2025-08-14T16:40:48.562Z,pending,0,,,,,
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,2gB8Tq6xQsFZs13s8xmcyhHQ7p4MKwn9ZfX1gTCLfcQCjRVhT5tsF1krLGuxVx9ZA2cDjVFjHvjBhH5Q9j137fmh,2025-08-14T16:40:48.562Z,pool_depleted,0,,,,,Pool depleted during analysis
22D4yD2JVe6nhDiazNZD76rBPaiSeRwEM4JXbi92pump,2aoh3knquRxPy6j3ekPT8Fgpj6UMs9TyrLbGFwfEiGmZAeMKtrUoP6JcWLSTkABqY1HJucT9tWN1FoxrG7zsD9rn,2025-08-14T16:40:48.583Z,pending,0,,,,,
22D4yD2JVe6nhDiazNZD76rBPaiSeRwEM4JXbi92pump,2aoh3knquRxPy6j3ekPT8Fgpj6UMs9TyrLbGFwfEiGmZAeMKtrUoP6JcWLSTkABqY1HJucT9tWN1FoxrG7zsD9rn,2025-08-14T16:40:48.583Z,pool_depleted,0,,,,,Pool depleted during analysis
5nPASBj6gakBW5niC6Z9whRVYpdyWhx3bk5xSx5UdLAR,5jn2ZQrwcokMyeiD1T2ttBhkWEMUsunLqDHmNdFGpWGgEVvZNQdEBBzNSaKZ7dqve2eAFb8TEGzBES4B3vEf4sk3,2025-08-14T16:40:48.612Z,pending,0,,,,,
5nPASBj6gakBW5niC6Z9whRVYpdyWhx3bk5xSx5UdLAR,5jn2ZQrwcokMyeiD1T2ttBhkWEMUsunLqDHmNdFGpWGgEVvZNQdEBBzNSaKZ7dqve2eAFb8TEGzBES4B3vEf4sk3,2025-08-14T16:40:48.612Z,pool_depleted,0,,,,,Pool depleted during analysis
EcmaKMB8kMG6tZcLuYRdmWMgWtiWpZmNRAA5ynR7pump,bCfHN8xHfsJxJJaqySwCUamcTCBPtiEAadfYLzNVx8BWMAPhEZiiUEv2bXmvxoYaccYWCGgkcSJWMKahk6wsN5M,2025-08-14T16:40:48.639Z,pending,0,,,,,
EcmaKMB8kMG6tZcLuYRdmWMgWtiWpZmNRAA5ynR7pump,bCfHN8xHfsJxJJaqySwCUamcTCBPtiEAadfYLzNVx8BWMAPhEZiiUEv2bXmvxoYaccYWCGgkcSJWMKahk6wsN5M,2025-08-14T16:40:48.639Z,pool_depleted,0,,,,,Pool depleted during analysis
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,2MqDBuXkeWzVi7AYEramwRKyttwrbVMmyE1mueuFiNbS5Zgd6ekJKsoH3n5B2mZHtmhZRRemLaxJVEAPjmrab482,2025-08-14T16:40:48.652Z,pending,0,,,,,
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,2MqDBuXkeWzVi7AYEramwRKyttwrbVMmyE1mueuFiNbS5Zgd6ekJKsoH3n5B2mZHtmhZRRemLaxJVEAPjmrab482,2025-08-14T16:40:48.652Z,pool_depleted,0,,,,,Pool depleted during analysis
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,26FprEVG5ofoDNUKshGypVxFYHSgT3JT2DTzdTsK9Leo47AQqfUG5hnXDS46M6w7FLVgCKprMnA8bu6RDS396pxs,2025-08-14T16:40:48.681Z,pending,0,,,,,
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,26FprEVG5ofoDNUKshGypVxFYHSgT3JT2DTzdTsK9Leo47AQqfUG5hnXDS46M6w7FLVgCKprMnA8bu6RDS396pxs,2025-08-14T16:40:48.681Z,pool_depleted,0,,,,,Pool depleted during analysis
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,319ovyh2q1JqVwgVWRBjFSy2MmSHU35G87wtrdAZhRGXxWUjmLPMGc5Jhm66e3mvTwptAYc8rFcDcC3yHbQULBi,2025-08-14T16:40:48.701Z,pending,0,,,,,
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,319ovyh2q1JqVwgVWRBjFSy2MmSHU35G87wtrdAZhRGXxWUjmLPMGc5Jhm66e3mvTwptAYc8rFcDcC3yHbQULBi,2025-08-14T16:40:48.701Z,pool_depleted,0,,,,,Pool depleted during analysis
FtkHNZGRrQy9T3sGGEYVnsaVJ5HMKVqpPrvmJCC4pump,5TNmojs9RMW76vrKJPd2tp1tEvFZKhz5HNqGesezY4LdNcfNBfQ4SbxB98qf2DcmKkkskaAuBqE7gtQv9MKyRBK9,2025-08-14T16:40:48.717Z,pending,0,,,,,
FtkHNZGRrQy9T3sGGEYVnsaVJ5HMKVqpPrvmJCC4pump,5TNmojs9RMW76vrKJPd2tp1tEvFZKhz5HNqGesezY4LdNcfNBfQ4SbxB98qf2DcmKkkskaAuBqE7gtQv9MKyRBK9,2025-08-14T16:40:48.717Z,pool_depleted,0,,,,,Pool depleted during analysis
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,4cjxBLFHVBKGcbximgTYdrAfnS8xpFFkZFen1xVpW6ovb4NgxsPTNmWsbUvKx4gWxChDtA6AyadpcqWvVyhAaY9V,2025-08-14T16:40:48.741Z,pending,0,,,,,
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,4cjxBLFHVBKGcbximgTYdrAfnS8xpFFkZFen1xVpW6ovb4NgxsPTNmWsbUvKx4gWxChDtA6AyadpcqWvVyhAaY9V,2025-08-14T16:40:48.741Z,pool_depleted,0,,,,,Pool depleted during analysis
YuM5RvKuGWqmCShqSLZhDrQYoFbXZrpzSX4zW3Tpump,2pn3vDtQ5xcWipNCyooRiCEHgWktQCfHJUP3brUXsYuiCuKt8Fn8bwqNTnWw3bwN5GvQbETZu6hhoM5xgMxMb46J,2025-08-14T16:40:48.760Z,pending,0,,,,,
YuM5RvKuGWqmCShqSLZhDrQYoFbXZrpzSX4zW3Tpump,2pn3vDtQ5xcWipNCyooRiCEHgWktQCfHJUP3brUXsYuiCuKt8Fn8bwqNTnWw3bwN5GvQbETZu6hhoM5xgMxMb46J,2025-08-14T16:40:48.760Z,pool_depleted,0,,,,,Pool depleted during analysis
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,46pU2Qhy3PyFHAboU4qQUkiZEY6pzqNwbmBsirMGZE9bxccBWoancYF3SobhcxEgFyZAKwtH5csE7Efao4LcvAS7,2025-08-14T16:40:48.782Z,pending,0,,,,,
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,46pU2Qhy3PyFHAboU4qQUkiZEY6pzqNwbmBsirMGZE9bxccBWoancYF3SobhcxEgFyZAKwtH5csE7Efao4LcvAS7,2025-08-14T16:40:48.782Z,pool_depleted,0,,,,,Pool depleted during analysis
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,sorUfiRe6Vy1qKhEbVvK9hZT4r7HTjNPABtrK2dJNM6xafXGKKzQ8WKLW14SKHbwkve3G9cP3qZwUdWnbHFqgmp,2025-08-14T16:40:48.829Z,pending,0,,,,,
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,sorUfiRe6Vy1qKhEbVvK9hZT4r7HTjNPABtrK2dJNM6xafXGKKzQ8WKLW14SKHbwkve3G9cP3qZwUdWnbHFqgmp,2025-08-14T16:40:48.829Z,pool_depleted,0,,,,,Pool depleted during analysis
22D4yD2JVe6nhDiazNZD76rBPaiSeRwEM4JXbi92pump,58uRpGSoNFn7QK1FEHmCzdLZU2jNDsT8DubbNAgKfyWyVu1dXSxnEXCX1JXa1DVbx9omHtE9WAFsVDiPxF75Rv97,2025-08-14T16:40:48.849Z,pending,0,,,,,
22D4yD2JVe6nhDiazNZD76rBPaiSeRwEM4JXbi92pump,58uRpGSoNFn7QK1FEHmCzdLZU2jNDsT8DubbNAgKfyWyVu1dXSxnEXCX1JXa1DVbx9omHtE9WAFsVDiPxF75Rv97,2025-08-14T16:40:48.849Z,pool_depleted,0,,,,,Pool depleted during analysis
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,eiBw3WRWGHEmwxDQufgSCmz8x2HqR4TfDvCjdWHr72zuKy3sQyKsH1JoWNPiBbTyyLaHkGYdVpSZNY4e5gqoSLf,2025-08-14T16:40:48.860Z,pending,0,,,,,
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,eiBw3WRWGHEmwxDQufgSCmz8x2HqR4TfDvCjdWHr72zuKy3sQyKsH1JoWNPiBbTyyLaHkGYdVpSZNY4e5gqoSLf,2025-08-14T16:40:48.860Z,pool_depleted,0,,,,,Pool depleted during analysis
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,3etWG5xs4PpWPeLS1X5EvYiVxN4zmgv9ymunFAihv6nBHKYvc3EbP9vrVtheEM7HB44TqdzGLBUCWFUvG2wYjXSn,2025-08-14T16:40:48.885Z,pending,0,,,,,
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,3etWG5xs4PpWPeLS1X5EvYiVxN4zmgv9ymunFAihv6nBHKYvc3EbP9vrVtheEM7HB44TqdzGLBUCWFUvG2wYjXSn,2025-08-14T16:40:48.885Z,pool_depleted,0,,,,,Pool depleted during analysis
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,54Q5gAZcJ4QMFjRLjaP4bih4TUPGmDnxX94AAWiXhSiuVvjtX4QgVgDpXQ7MsMpxEEE9zSaUNjz9Agn5WxNdw9uE,2025-08-14T16:40:48.901Z,pending,0,,,,,
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,54Q5gAZcJ4QMFjRLjaP4bih4TUPGmDnxX94AAWiXhSiuVvjtX4QgVgDpXQ7MsMpxEEE9zSaUNjz9Agn5WxNdw9uE,2025-08-14T16:40:48.901Z,pool_depleted,0,,,,,Pool depleted during analysis
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,4skFzdTEbgZDgy6Tb7g4y3BkFJrKmP1FdToukrZfEWYMDwErQjrB7X3JM6L7MtQSSBNtAk3MRsaVzEJtqCME6tgs,2025-08-14T16:40:48.919Z,pending,0,,,,,
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,4skFzdTEbgZDgy6Tb7g4y3BkFJrKmP1FdToukrZfEWYMDwErQjrB7X3JM6L7MtQSSBNtAk3MRsaVzEJtqCME6tgs,2025-08-14T16:40:48.919Z,pool_depleted,0,,,,,Pool depleted during analysis
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,5vCTf9odD5TpgFqbD7seHTKXhatPYgNBfE58we4kWfkhxFGoCpbWo1r5QqySbaMNhGYqFph7QufDcnoisgfcHTPo,2025-08-14T16:40:48.938Z,pending,0,,,,,
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,5vCTf9odD5TpgFqbD7seHTKXhatPYgNBfE58we4kWfkhxFGoCpbWo1r5QqySbaMNhGYqFph7QufDcnoisgfcHTPo,2025-08-14T16:40:48.938Z,pool_depleted,0,,,,,Pool depleted during analysis
E6eVmmKLkpVA5PqeSftdAvMoME1JPzSNifTXia17pump,5qE43ybnWxGQZ5Nu9DnBNpaMJfuECDwz85j6rkyKWeJrLFWCShQ4qfSLbWvjFs1JxHi6F2Zh8b4XzHGzmiKxcLcD,2025-08-14T16:40:48.965Z,pending,0,,,,,
E6eVmmKLkpVA5PqeSftdAvMoME1JPzSNifTXia17pump,5qE43ybnWxGQZ5Nu9DnBNpaMJfuECDwz85j6rkyKWeJrLFWCShQ4qfSLbWvjFs1JxHi6F2Zh8b4XzHGzmiKxcLcD,2025-08-14T16:40:48.965Z,pool_depleted,0,,,,,Pool depleted during analysis
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,2eKpS2XSfTUsgSAruJn3exzyiVfgTpNYYf2XzxEVunC2wKGmw4Bbm8Yu7GNLxBK9aVoTSDMsnj33iQDm4XDcarB1,2025-08-14T16:40:48.993Z,pending,0,,,,,
72NPTdi5fJC52uLmvRzJwKLstr756xpVAhHJQiGypump,2eKpS2XSfTUsgSAruJn3exzyiVfgTpNYYf2XzxEVunC2wKGmw4Bbm8Yu7GNLxBK9aVoTSDMsnj33iQDm4XDcarB1,2025-08-14T16:40:48.993Z,pool_depleted,0,,,,,Pool depleted during analysis
FtkHNZGRrQy9T3sGGEYVnsaVJ5HMKVqpPrvmJCC4pump,tysE33vGgx9Qswz3beeBzLww5SHhPTLfNZ1ku5K2a3qr6A8ZoaD4h4UtNx2NVS9rcjboqzxmqwJunYCYW8X17vj,2025-08-14T16:40:49.007Z,pending,0,,,,,
FtkHNZGRrQy9T3sGGEYVnsaVJ5HMKVqpPrvmJCC4pump,tysE33vGgx9Qswz3beeBzLww5SHhPTLfNZ1ku5K2a3qr6A8ZoaD4h4UtNx2NVS9rcjboqzxmqwJunYCYW8X17vj,2025-08-14T16:40:49.007Z,pool_depleted,0,,,,,Pool depleted during analysis
8GC1bHxLTkESZrJN1Hb9fuSkiZR2K6yy8MhukDdHpump,2azqcrNU1P4eKKmXY2fqfGoabgoKdsjVoJMxh96YBxZ6D3pGjnro3DjGc3fVYRpDr9Sjtga7ps75RVxhrpwdNBPT,2025-08-14T16:40:54.276Z,pending,0,,,,,
8GC1bHxLTkESZrJN1Hb9fuSkiZR2K6yy8MhukDdHpump,2azqcrNU1P4eKKmXY2fqfGoabgoKdsjVoJMxh96YBxZ6D3pGjnro3DjGc3fVYRpDr9Sjtga7ps75RVxhrpwdNBPT,2025-08-14T16:40:54.276Z,pool_depleted,0,,,,,Pool depleted during analysis
3kJVDHKkrX3ktqhK9c98V8qgvytotPirKLWNoyZd2QcU,5zqxkfsNzk3Bh7sgTR831o8VsKWXTW6ZM6XMVSfYz7bCCXjf3PuBAuAehKBxzhCBeQxQCxa9aZ3i67bvTCJFv45k,2025-08-14T16:40:47.913Z,pending,2,,,,2025-08-14T16:41:42.691Z,Stage 1 error: Liquidity data not yet available;Stage 1 error: Liquidity data not yet available
8dbyyXBmJH7znAkncLLdjhQCLXdW2jLyHKH5ZfPopump,2A8vyVTeGHWemzaJ9FwaPx8e7yEggPRws51xx6s2ioNvzu9eju9pTa7eshmb35w9GikkpkXUD9z9ZpmQPnhXK1ci,2025-08-14T16:40:47.617Z,rejected,2,2.8756022747538337,,,2025-08-14T16:41:43.694Z,Stage 1 error: Liquidity data not yet available;Mint/Freeze authorities not renounced
BjDo38a7HcvdUvvTS9mWomGyMXfGG4LSmC1rMAXdts14,2emc4nt7bPdDX1h34umEmVNRL2ucnCxP5FKE4vomzeSeqccjb2dbJT6aSQhDTc1fmc3ZwMU5wHfFuaELtRriskeZ,2025-08-14T16:40:47.858Z,bought,2,4.5345382425219745,true,,2025-08-14T16:41:44.696Z,Stage 1 error: Liquidity data not yet available
Au2bXK3okzzki5wJMW3vB8gEPncY84aDRTsStDbvpump,5GjQ4x8S7NYX1N8bmrxni7kHd55pUC5grZ7TD4heeYfLfQrLh2XK5z9jFLssBPvT752P3PH62GPMCu8hCf9faP2k,2025-08-14T16:40:48.094Z,bought,2,3.7869045868388045,true,,2025-08-14T16:41:45.709Z,Stage 1 error: Liquidity data not yet available
3kJVDHKkrX3ktqhK9c98V8qgvytotPirKLWNoyZd2QcU,5zqxkfsNzk3Bh7sgTR831o8VsKWXTW6ZM6XMVSfYz7bCCXjf3PuBAuAehKBxzhCBeQxQCxa9aZ3i67bvTCJFv45k,2025-08-14T16:40:47.913Z,rejected,3,1.7962338485720597,,,2025-08-14T16:42:12.705Z,Stage 1 error: Liquidity data not yet available;Stage 1 error: Liquidity data not yet available;Low liquidity: 1.80 ETH
Chi3ncdYRMkrU6ha3aD8SJ2QASxk9Ph8ZifGRARNpump,2sM65a5oytfVQUV9xmp7MHkL3Ck7u6w7WSmcnmTNDyKdc8gPPw66QGV2Xde2QieJpnkrY8r1XwBJtEuUfq8s25yg,2025-08-14T16:42:20.633Z,pending,0,,,,,
Chi3ncdYRMkrU6ha3aD8SJ2QASxk9Ph8ZifGRARNpump,2sM65a5oytfVQUV9xmp7MHkL3Ck7u6w7WSmcnmTNDyKdc8gPPw66QGV2Xde2QieJpnkrY8r1XwBJtEuUfq8s25yg,2025-08-14T16:42:20.633Z,rejected,1,1.6553817396385533,,,2025-08-14T16:42:20.634Z,Low liquidity: 1.66 ETH
