timestamp,tokenMint,score,shouldBuy,scamPatterns,liquidity,holders,sellable,age,momentum,reasons,warnings,checkTimeMs
2025-09-24T17:52:13.786Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,162
2025-09-24T17:52:13.860Z,C2fTarQ1yQjHFwYpPNVqkKNPjU5nyMrPBn7KNTQ7pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,187
2025-09-24T17:52:13.870Z,C2fTarQ1yQjHFwYpPNVqkKNPjU5nyMrPBn7KNTQ7pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,180
2025-09-24T17:52:13.951Z,6fzJ8jRqd6jLF4wmGeHocwiBw8ajH9eJ6rqqAcb4pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,248
2025-09-24T17:52:14.000Z,6fzJ8jRqd6jLF4wmGeHocwiBw8ajH9eJ6rqqAcb4pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,205
2025-09-24T17:52:14.037Z,2hCKPP9f6SN3pnyoDaVrBaZ5tMVj7zuGopcTPqW2pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,190
2025-09-24T17:52:14.063Z,FDRjXqhg7TYQK6Qo3fWHuKEqkD9TSfeXVZKT7P1bpump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,263
2025-09-24T17:52:14.080Z,7JoYMqYik89D35jbGwmteZe12Ujm73xAbnHdUF2Apump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,113
2025-09-24T17:52:14.135Z,Cg1Bg62JGkvdWEwzLwDqUto5nXyMtaBrtpFDh9EXpump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,302
2025-09-24T17:52:14.186Z,3G4iNjVKGVJUa2xHZZUJHaZbccPgpDg7FzFD7bBjpump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,347
2025-09-24T17:52:14.244Z,3G4iNjVKGVJUa2xHZZUJHaZbccPgpDg7FzFD7bBjpump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,437
2025-09-24T17:52:14.258Z,XPPocoFnVzMeCEzcJt1gxdLTAGLcZCpjmB3gJNbpump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,211
2025-09-24T17:52:14.310Z,3G4iNjVKGVJUa2xHZZUJHaZbccPgpDg7FzFD7bBjpump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,379
2025-09-24T17:52:14.332Z,DXuea3NebBuEzPqhEDrGgmHsUtjmABoqh2PsVHt4pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,323
2025-09-24T17:52:14.338Z,42EtomymzVMEzcTzq1wX2xvXVMAWsFNVkXs1mv1vpump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,260
2025-09-24T17:52:14.366Z,6v3KocUWFuTbS6s9G5Rb7wmWxMxSzuQHG9MocXgXpump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,546
2025-09-24T17:52:14.459Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,538
2025-09-24T17:52:14.542Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,617
2025-09-24T17:52:14.623Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,811
